reviewerID,asin,reviewerName,helpful,reviewText,overall,summary,unixReviewTime,reviewTime
A2RUHXK45RYEJM,B00006JPFU,"NJ Carolina ""ENJAY""","[2, 2]","I was using an FM modulator, but didn't like that with my iPhone, it would create feedback in the car speakers, so I decided to switch over to a cassette adapter. This one works fantastic for the price. Sound quality is fine, about what you would expect from a cassette tape. The cord can be adjusted to travel from the adapter horizontally or vertically, which is great depending on your tape deck.The only negative I found was that after a few weeks of use, it stopped working properly. My car's tape deck is an auto-reverse deck, and I have no idea why it worked perfectly for weeks, then shut down on me and stopped, but if you look at J Cristofferson's review, there are tons of comments on how to fix this. I used these instructions to open the cassette (Carefully, lifting the two screw side so as not to lose all the pieces), and removed the tape reverse assembly. Then, as stated in that review, remove the metal screw that holds in the white gear without the black band around it, putting the screw and spring back on without that single gear. Put everyhting back together, and like magic, the cassette works perfectly now, even in my auto-reverse deck.I only wish that it came designed to do this without modifying it, but trust me, opening up the tape and fixing this is so simple. Takes about 5 minutes, and I have no experience with this kind of thing whatsoever, so if I can do it, you can do it!",4,"Great, and Easy to mod if your tape deck is auto-reverse",1301961600,"04 5, 2011"
A1ODOGXEYECQQ8,B00006JPFU,Nuknuk,"[0, 0]","Pros:- Love the adjustable dual position for the cord. Most players you need to insert the cassette sideways, but I had some players before that you need to insert the cassette lengthwise. You will never go wrong with this adapter as you can feed it to your cassette player both ways.- Does not look cheap. It looks more decent than other cassette adapters I have that costs 20$- The coiled cord is great and much less clutter.  I had a cassette adapter that has a cord that was too long, it got caught under the seat and the only way to remove it is to cut it.- Sounds good too with my Ipod.Cons:- The only thing I can think of is it still makes noticeable clicking sound while in the cassette.Bought this item twice already.",4,Just works!  Dual position  is great.,1199145600,"01 1, 2008"
A226CVR2HHRRMA,B00006JPFU,R. Doug,"[0, 0]",We have a 93 Mercedes which has a tape player that is oriented to take the tape width ways. This unit can have the input cable changed to accomodate this type of side loading tape. Sound quality is great. I did not have to modify the unit like some of the other purchasers have mentioned. Sometimes the adjustable input cable connector gets loose and just needs to be plugged in tightly.,4,Cost effective solution for older vehicles,1309132800,"06 27, 2011"
APYNHUCSRTDMZ,B00006JPFU,Ricardo Smith,"[0, 0]",very disspointed not getting a coby cassette tape because it did not work in my car :/ i need my music,1,didnt get a Coby tape,1366675200,"04 23, 2013"
A2GR77INMKX9O4,B00006JPFU,Robert,"[0, 0]","Seems great at first. But sound is kind of shaky, almost like the magnetic head is not making good contact. Also it has a bad habit of locking up the wheels and it makes the radio think it's hit the end of the tape and will auto reverse only to find it locked again and then reverse again. It'll get stuck in this infinite loop. You have to take it out, smack it a few times to free up the wheels and then put it back in. Oh and that plug for the cable on the tape is loose as hell. pull on your device too quickly and it'll put the plug right out of the tape while its still in the deck.",2,Suuuuuccckkkkssssss,1386028800,"12 3, 2013"
A2KYRPDKVBI2R4,B00006JPFU,"Techy Owl ""Blaine Miller""","[0, 0]",my car had to get used to it as it is old but after a few try's haven't had any issues with it since and it just plays the music on and on now but i will note it doesn't sound beautiful might be my cars speakers though not sure.,5,worked just fine,1373414400,"07 10, 2013"
A30N30G9WMPV48,B00006JPFU,TinaL,"[0, 0]","I would agree with the majority of the reviews. I purchased this for my car. I don't have the MP3 connection but do have a tape deck. And I wasn't thrilled with the quality of sound with the FM tuners (my brother has one for his car). There is a little bit of a clicking sound that appears once it starts playing, but with road nose and the general nose of the car, it is a non-issue...can't even hear it. The quality of the sound is not as good as if having a direct MP3 connection, but I consider it very good...(not sure it's even fair to compare). I use this primarily for audio books, and I am very happy with my purchase. I have not had to try the fix that some of the other reviewers had (something about needing to take out a pin on the inside of the cassette).I would definitely recommend!",5,Great. Cheap. Works.,1283558400,"09 4, 2010"
A22BT2BXYE4F0V,B00006JPFU,tino,"[0, 0]","I fixed the issues, for the time being.  I turned down the bass on my stereo.  I also made the default volume 75% on my phone.  This is the combination that worked for me.  I also left the casette in.  I figured if there was dust and other stuff in there, then i would have to let it settle.  The burn in period was about 3 days.  Afterwards it was AMAZING, the sound clarity improved so much. So don't give up, try these things. You may need to clear the dust from inside your tape player, I'm sure that may be the cause of many issues.Fix eject issue:[...]",3,"Popping NOises, and really bad sound...but",1323820800,"12 14, 2011"
A20L63B48RPSOH,B00006JPFU,Wix,"[0, 0]",But will keep this short and sweet -Cord contains lead and must be handled regularly in a car where there is nowhere to clean your hands after touching the thing.Sound quality quickly goes downhill with crackling evident after only 5 uses.Now stuck in my dashboard player because the modular adapter broke off and the cassette will not fully eject. I am sure the husband will be griping the entire time he tries to get it unstuck.Avoid at all costs!I scanned past the negative reviews since this product had a few really positive reviews with a lot of helpful votes. Big mistake as now I have to unstick the adapter from my cassette player and try to get Amazon to take it back. (I bought 2 on clearance),1,I rarely give bad reviews,1290988800,"11 29, 2010"
A16PBJIFF00ENN,B00006JPFU,zentriton,"[0, 0]",My car doesn't have an iPod connector so I bought this product. I have been using this for over a year now and I am very happy with it. This works amazingly well.,5,Works great!!,1359417600,"01 29, 2013"
A377LPVLLAI42D,B00009WCAP,Chris,"[103, 121]",These things are just a confidence trick. They don't do a thing. They can't do a thing. If you believe these make your phone work better then you probably find the stripes down the side of cars make them go faster too.,1,A tradiotional American CON JOB,1176249600,"04 11, 2007"
A3L12XQ9R21O44,B00009WCAP,DeP,"[2, 3]","Come on Amazon, I can't really believe you are selling this under your own name!",1,Really?,1286668800,"10 10, 2010"
A8WLORLY0CZJN,B00009WCAP,Dominic2009,"[2, 3]","This thing is a waste of paper, it doesn't give u any better reception. This is a total rip off in my book :-(",1,Waste of money!!,1342742400,"07 20, 2012"
A2BYV7S1QP2YIG,B00009WCAP,"Dr. Oceanfront ""Oceanfront""","[1, 1]","I would like to say that this is not cheap junk, but it did nothing at all for my cell reception.On the other hand I have an iPhone with AT&T;, so it could be that combination doesn't work with it.It appears it worked for a few people with a different phone, so I am going to be generous and give it 2 stars, taking into account it could have been my unit.;-)",2,?? Does this work??,1393545600,"02 28, 2014"
A3VD2UQ6F88JA9,B00009WCAP,Efroun,"[0, 0]",I gave it 3 stars because I was generously sent a bunch of these on only one order.  Otherwise I am not so sure that these work very well.  I have tried on 2 phones and the results have been inconclusive.,3,okay for the price,1399075200,"05 3, 2014"
A2XU6J41ZQOJ2V,B00009WCAP,"Gary in Sun City, AZ","[0, 1]",Want to try one? They sell these at the dollar stores. It does nothing to improve your signal.,1,Complete waste of money.,1273708800,"05 13, 2010"
ARTCT91AX3SW1,B00009WCAP,Jamal,"[8, 10]",I set my phone down on my computer desk for 10 minutes and I checked the Signal Strength on my Droid X and it read -87 dBm. After putting the Universal Cell Phone Antenna Booster on the inside of my batter cover I set my phone in the exact same spot for 10 minutes and It read -83 dBm (closer the number to zero the better the reception). So I guess it works a little bit. Check out the picture I posted of the signal strength before and after.,4,Weird That it works..... kinda,1306800000,"05 31, 2011"
AR3D6FDZZ1D57,B00009WCAP,jen roberts,"[0, 0]","DO NOT USE THIS THOUGH IF YOUR PHONE IS STILL UNDER WARRANTY CUZ US CELLULAR SAID IT VOIDED MY WARRANTY, BUT US CELLULAR IS THE WORST CELL PHONE CARRIER OUT THERE. I SHOULD NOT HAVE EVEN NEEDED THIS WITH A BRAND NEW SAMSUNG GALAXY S3 BUT I DID...THE INSTRUCTIONS COULD HAVE BEEN A LITTLE BETTER IS MY ONLY COMPLAINT",5,GREAT PRODUCT,1364256000,"03 26, 2013"
A2FD834RITVVXH,B00009WCAP,KCRanch,"[0, 0]","I've always had one of these on my phone. Had to get a new phone while on vacation and the service at my rental was terrible!!! Slapped one of these on and, I don't know if it's the power of suggestion, but my new phone works soooo much better!!!! Love these things! Recommend!!!",5,Powerful little thing...,1345334400,"08 19, 2012"
ADRLYZ64HNP6K,B00009WCAP,mrjtg,"[0, 0]","Didn't work, It did not work at all. I have a dead spot when I drive to work, where I totally lose the Signal. This device did not help at all. DO NOT WASTE your money on it. even for less than $2.00, its not worth anything.",1,"JUNK, WORTHLESS, DOES NOT WORK!!",1386460800,"12 8, 2013"
AOVCEB9VD6S21,B00009WCAP,"My Personal Credit Union ""Rose""","[0, 1]","I bought tis booster for my phone because I needed better recepion, I tryed it and it made my phone come in a little better I would buy is product again, if fact I bought one for the whole family.",4,cellular innovations A- Booster,1319068800,"10 20, 2011"
A34W7LZJU3QYN5,B00009WCAP,oscar,"[0, 0]",i cant say it works because i tryit for a long time on my iphone and it didnt made a difference at all...,1,dont work,1362355200,"03 4, 2013"
A2KDF6X8HNMPV6,B00009WCAP,Rob LaRosa,"[1, 3]","It helped me get improved signal strength for cellular (phone) communications, but does nothing to improve my Android phone's 3G data signal or WiFi data signal. I didn't expect it to and I don't think it's design to improve 3G/Wifi so if that's what you're hoping for, forget it. If you want more bars... this works very well.",4,Good for cell signal but not 3G or WiFi,1287273600,"10 17, 2010"
